family,instance,method,time_s,metric_name,metric,failed
uniform,134,bezier_mle,0.00045740697532892227,nll,2642.795085427926,False
uniform,134,gen_beta_mle,0.016810372995678335,nll,2645.223564154633,False
uniform,134,johnson_mle,0.03463112498866394,nll,2811.7167405702958,False
uniform,134,bezier_pgd,0.000747571000829339,mse,2.3433525625996237e-05,False
uniform,134,bezier_ipopt,3.855891531042289,mse,9.593044512489444e-06,False
uniform,134,bezier_nm,12.946334406035021,mse,2.3875315547508476e-05,False
uniform,135,bezier_mle,0.0004886820097453892,nll,1100.5508295621273,False
uniform,135,gen_beta_mle,0.02254598797298968,nll,1101.6376197074449,False
uniform,135,johnson_mle,0.030470992962364107,nll,1271.0352333024957,False
uniform,135,bezier_pgd,0.001025270961690694,mse,2.6330292941317624e-05,False
uniform,135,bezier_ipopt,2.1198024679906666,mse,1.4285697502783858e-05,False
uniform,135,bezier_nm,10.605462387029547,mse,4.032590154415068e-05,False
uniform,136,bezier_mle,0.00043135404121130705,nll,1128.0934419874982,False
uniform,136,gen_beta_mle,0.029320498986635357,nll,1126.9109290538454,False
uniform,136,johnson_mle,0.034523462993092835,nll,1322.9114718219062,False
uniform,136,bezier_pgd,0.0007854059804230928,mse,1.781048294709477e-05,False
uniform,136,bezier_ipopt,1.487269161036238,mse,1.1958554687723526e-05,False
uniform,136,bezier_nm,8.964446010999382,mse,1.979807351919215e-05,False
uniform,137,bezier_mle,0.00047719699796289206,nll,2591.303910435012,False
uniform,137,gen_beta_mle,0.03374955401523039,nll,2592.4940432829553,False
uniform,137,johnson_mle,0.03575134096900001,nll,2765.1582149152855,False
uniform,137,bezier_pgd,0.000900054001249373,mse,2.674940002888311e-05,False
uniform,137,bezier_ipopt,3.777555509004742,mse,7.342683584436924e-06,False
uniform,137,bezier_nm,9.833187212992925,mse,2.815712203036323e-05,False
uniform,138,bezier_mle,0.00043446599738672376,nll,1724.2046813010902,False
uniform,138,gen_beta_mle,0.017700658994726837,nll,1724.876175642616,False
uniform,138,johnson_mle,0.03492566698696464,nll,1907.6945979407349,False
uniform,138,bezier_pgd,0.0008081000414676964,mse,2.287679274622896e-05,False
uniform,138,bezier_ipopt,1.8877160419942811,mse,1.8799071867153566e-05,False
uniform,138,bezier_nm,10.156619101995602,mse,2.3844092979524868e-05,False
uniform,139,bezier_mle,0.0005398520152084529,nll,1259.8215243252498,False
uniform,139,gen_beta_mle,0.03252652095397934,nll,1256.7835663390183,False
uniform,139,johnson_mle,0.034013987984508276,nll,1452.8637427320423,False
uniform,139,bezier_pgd,0.0008675290155224502,mse,2.8526952749015787e-05,False
uniform,139,bezier_ipopt,1.9879623930319212,mse,1.1617906111886976e-05,False
uniform,139,bezier_nm,9.084888626995962,mse,3.743280184466654e-05,False
uniform,140,bezier_mle,0.0004665060550905764,nll,2953.7789290190885,False
uniform,140,gen_beta_mle,0.015584915992803872,nll,2954.8649237445466,False
uniform,140,johnson_mle,0.0321179170277901,nll,3116.3241608359526,False
uniform,140,bezier_pgd,0.000879621016792953,mse,2.240594601868566e-05,False
uniform,140,bezier_ipopt,3.0587420419906266,mse,7.149888637096611e-06,False
uniform,140,bezier_nm,11.353664949012455,mse,2.0735687473138354e-05,False
uniform,141,bezier_mle,0.000619961996562779,nll,2987.597768099797,False
uniform,141,gen_beta_mle,0.023868968011811376,nll,2987.641665631088,False
uniform,141,johnson_mle,0.019752410997170955,nll,3153.6380792061655,False
uniform,141,bezier_pgd,0.0007245260057970881,mse,1.5581416466227944e-05,False
uniform,141,bezier_ipopt,2.8257048599771224,mse,1.3341680551176988e-05,False
uniform,141,bezier_nm,11.489528106991202,mse,1.546871182040176e-05,False
uniform,142,bezier_mle,0.0005257989978417754,nll,1801.3552794991308,False
uniform,142,gen_beta_mle,0.02240894001442939,nll,1801.8441188827228,False
uniform,142,johnson_mle,0.03855046798707917,nll,2004.6555632947093,False
uniform,142,bezier_pgd,0.0008465030114166439,mse,2.010609703544774e-05,False
uniform,142,bezier_ipopt,1.795304054976441,mse,1.785290918171162e-05,False
uniform,142,bezier_nm,9.875877116981428,mse,2.733579666342546e-05,False
uniform,143,bezier_mle,0.0005927369929850101,nll,2820.1084524549315,False
uniform,143,gen_beta_mle,0.04818104498554021,nll,2821.7923774786177,False
uniform,143,johnson_mle,0.0651904420228675,nll,2975.3264647037054,False
uniform,143,bezier_pgd,0.0010722969891503453,mse,1.93878154282742e-05,False
uniform,143,bezier_ipopt,2.2223567310138606,mse,1.4926821242510049e-05,False
uniform,143,bezier_nm,10.700662165007088,mse,2.0074491106000913e-05,False
uniform,144,bezier_mle,0.0004616319783963263,nll,2289.940027119872,False
uniform,144,gen_beta_mle,0.032902331033255905,nll,2298.165941908418,False
uniform,144,johnson_mle,0.03810498700477183,nll,2467.5017498705674,False
uniform,144,bezier_pgd,0.0007993120234459639,mse,1.4159208638412183e-05,False
uniform,144,bezier_ipopt,1.4452916819718666,mse,1.2711099383005102e-05,False
uniform,144,bezier_nm,10.453550356964115,mse,1.393562605379198e-05,False
uniform,145,bezier_mle,0.0005760929780080914,nll,2554.1356777462584,False
uniform,145,gen_beta_mle,0.03952763800043613,nll,2553.6855682826063,False
uniform,145,johnson_mle,0.06262094801058993,nll,2731.3891123452445,False
uniform,145,bezier_pgd,0.0009521379834040999,mse,1.4589026463676411e-05,False
uniform,145,bezier_ipopt,2.426733640022576,mse,5.434732395196557e-06,False
uniform,145,bezier_nm,10.046680202998687,mse,1.498229926749576e-05,False
uniform,146,bezier_mle,0.0004531799932010472,nll,1845.1931250808343,False
uniform,146,gen_beta_mle,0.026498291990719736,nll,1846.3980757242177,False
uniform,146,johnson_mle,0.0330763139645569,nll,2006.3558732095948,False
uniform,146,bezier_pgd,0.0007957660127431154,mse,3.485244999938882e-05,False
uniform,146,bezier_ipopt,2.3606487429933622,mse,1.206064322606218e-05,False
uniform,146,bezier_nm,12.150720776990056,mse,3.557063546263192e-05,False
uniform,147,bezier_mle,0.0004412159905768931,nll,2296.870982453432,False
uniform,147,gen_beta_mle,0.030621792015153915,nll,2308.1428089390993,False
uniform,147,johnson_mle,0.03621586202643812,nll,2486.93408810618,False
uniform,147,bezier_pgd,0.000888848036993295,mse,1.9030659037877347e-05,False
uniform,147,bezier_ipopt,2.2744823469547555,mse,1.1684288618299709e-05,False
uniform,147,bezier_nm,10.107646897959057,mse,1.9245160651982832e-05,False
uniform,148,bezier_mle,0.00046254199696704745,nll,2742.38276962436,False
uniform,148,gen_beta_mle,0.02303553296951577,nll,2752.8593117569135,False
uniform,148,johnson_mle,0.035854837973602116,nll,2923.158228303835,False
uniform,148,bezier_pgd,0.000807053002063185,mse,2.3403736725201206e-05,False
uniform,148,bezier_ipopt,2.3441222989931703,mse,9.184165556582788e-06,False
uniform,148,bezier_nm,11.204737819032744,mse,2.2404963244072956e-05,False
uniform,149,bezier_mle,0.00048089399933815,nll,2683.7770493187236,False
uniform,149,gen_beta_mle,0.032813516969326884,nll,2689.4758668865943,False
uniform,149,johnson_mle,0.035688454983755946,nll,2888.676718637029,False
uniform,149,bezier_pgd,0.0008774870075285435,mse,1.6428409712966407e-05,False
uniform,149,bezier_ipopt,1.9258031020290218,mse,5.704098176975722e-06,False
uniform,149,bezier_nm,10.481453239975963,mse,1.5691195120320094e-05,False
uniform,150,bezier_mle,0.00048147898633033037,nll,2974.6769969513925,False
uniform,150,gen_beta_mle,0.03117756498977542,nll,2978.5140874383583,False
uniform,150,johnson_mle,0.05146103404695168,nll,3162.504066835718,False
uniform,150,bezier_pgd,0.0012342790141701698,mse,1.8612869259912115e-05,False
uniform,150,bezier_ipopt,1.879743753990624,mse,1.3789081843126075e-05,False
uniform,150,bezier_nm,10.41036915499717,mse,1.7482749886988493e-05,False
uniform,151,bezier_mle,0.00045705900993198156,nll,1186.15905020831,False
uniform,151,gen_beta_mle,0.02506370795890689,nll,1186.9044526373655,False
uniform,151,johnson_mle,0.033350354002323,nll,1390.2544524008736,False
uniform,151,bezier_pgd,0.0009755219798535109,mse,3.8094073223907e-05,False
uniform,151,bezier_ipopt,2.7633074459736235,mse,1.4679024877634444e-05,False
uniform,151,bezier_nm,11.178238875989337,mse,4.020845952359177e-05,False
uniform,152,bezier_mle,0.0007760919979773462,nll,2929.984616143034,False
uniform,152,gen_beta_mle,0.040063039981760085,nll,2929.9278261435293,False
uniform,152,johnson_mle,0.04092310997657478,nll,3107.877549961199,False
uniform,152,bezier_pgd,0.0008090439951047301,mse,1.8168381046219097e-05,False
uniform,152,bezier_ipopt,1.9092110099736601,mse,1.4591668835623883e-05,False
uniform,152,bezier_nm,10.629734132031444,mse,1.8635681557046498e-05,False
uniform,153,bezier_mle,0.0005407159915193915,nll,2615.9228787464963,False
uniform,153,gen_beta_mle,0.009159324050415307,nll,2615.943477543594,False
uniform,153,johnson_mle,0.03404885798227042,nll,2774.107443906593,False
uniform,153,bezier_pgd,0.0008308980031870306,mse,2.8353614565568812e-05,False
uniform,153,bezier_ipopt,2.4281026190146804,mse,1.6974064182152998e-05,False
uniform,153,bezier_nm,9.859106893010903,mse,2.932245693194468e-05,False
uniform,154,bezier_mle,0.0004816990112885833,nll,2704.170011174213,False
uniform,154,gen_beta_mle,0.035879641014616936,nll,2704.4967027629937,False
uniform,154,johnson_mle,0.06954056897666305,nll,2874.933892610017,False
uniform,154,bezier_pgd,0.0011846789857372642,mse,2.1629241930075287e-05,False
uniform,154,bezier_ipopt,3.0865085419500247,mse,1.4713946172182175e-05,False
uniform,154,bezier_nm,10.80526351800654,mse,2.109891030941213e-05,False
uniform,155,bezier_mle,0.0005705080111511052,nll,319.2517749068338,False
uniform,155,gen_beta_mle,0.015753109008073807,nll,322.1335609782044,False
uniform,155,johnson_mle,0.06249984400346875,nll,490.63945423271934,False
uniform,155,bezier_pgd,0.0012491819798015058,mse,3.246158493527339e-05,False
uniform,155,bezier_ipopt,2.027325886010658,mse,8.82228143495884e-06,False
uniform,155,bezier_nm,9.634105157048907,mse,5.4028015887012075e-05,False
uniform,156,bezier_mle,0.0004252060316503048,nll,895.1313372167438,False
uniform,156,gen_beta_mle,0.01763631997164339,nll,895.1755690334423,False
uniform,156,johnson_mle,0.03384022798854858,nll,1091.2285388541336,False
uniform,156,bezier_pgd,0.0008897759835235775,mse,3.142434251585811e-05,False
uniform,156,bezier_ipopt,1.5300556709989905,mse,1.2784597059844985e-05,False
uniform,156,bezier_nm,9.223325094964821,mse,4.618870336229525e-05,False
uniform,157,bezier_mle,0.00044396298471838236,nll,2926.9095883670398,False
uniform,157,gen_beta_mle,0.03092091396683827,nll,2927.863540304465,False
uniform,157,johnson_mle,0.03194960905238986,nll,3082.7643576461614,False
uniform,157,bezier_pgd,0.000791689963079989,mse,2.3727071262080165e-05,False
uniform,157,bezier_ipopt,4.217033660039306,mse,1.1396203351916729e-05,False
uniform,157,bezier_nm,11.005785178975202,mse,2.253329131221845e-05,False
uniform,158,bezier_mle,0.00042630499228835106,nll,2366.0177331459327,False
uniform,158,gen_beta_mle,0.01898305700160563,nll,2365.5745466796943,False
uniform,158,johnson_mle,0.042333140037953854,nll,2561.4142022045653,False
uniform,158,bezier_pgd,0.0009325260180048645,mse,1.2196223709349783e-05,False
uniform,158,bezier_ipopt,2.593644909968134,mse,6.750526515110886e-06,False
uniform,158,bezier_nm,10.614877431013156,mse,1.3758593696369181e-05,False
uniform,159,bezier_mle,0.0005187210044823587,nll,2979.7235754273215,False
uniform,159,gen_beta_mle,0.018885694968048483,nll,3029.5886527998327,False
uniform,159,johnson_mle,0.035514316987246275,nll,3145.9480232951482,False
uniform,159,bezier_pgd,0.000722643977496773,mse,2.6715436171757838e-05,False
uniform,159,bezier_ipopt,2.6823161490028724,mse,1.630955844575164e-05,False
uniform,159,bezier_nm,9.779952473996673,mse,2.582714536689591e-05,False
uniform,160,bezier_mle,0.00042838300578296185,nll,2765.69540638956,False
uniform,160,gen_beta_mle,0.022357999987434596,nll,2765.7397638405514,False
uniform,160,johnson_mle,0.03646519302856177,nll,2953.257307309195,False
uniform,160,bezier_pgd,0.000842513982206583,mse,1.862477491384956e-05,False
uniform,160,bezier_ipopt,1.9563907090341672,mse,1.1081333514289004e-05,False
uniform,160,bezier_nm,9.984482066007331,mse,1.9030337127779736e-05,False
uniform,161,bezier_mle,0.0004485870013013482,nll,2684.0949571633323,False
uniform,161,gen_beta_mle,0.010220027004834265,nll,2684.799841596724,False
uniform,161,johnson_mle,0.03395254001952708,nll,2843.0874948111714,False
uniform,161,bezier_pgd,0.0008337580366060138,mse,2.0618763363565286e-05,False
uniform,161,bezier_ipopt,2.2595648540300317,mse,1.1803067789782517e-05,False
uniform,161,bezier_nm,10.180845738970675,mse,2.1289664511646913e-05,False
uniform,162,bezier_mle,0.0005940289702266455,nll,2969.755810971613,False
uniform,162,gen_beta_mle,0.01796690095216036,nll,2972.1801836579543,False
uniform,162,johnson_mle,0.036845177004579455,nll,3116.262493674693,False
uniform,162,bezier_pgd,0.0008853959734551609,mse,2.2321584786208388e-05,False
uniform,162,bezier_ipopt,1.983638000965584,mse,1.1223136122661881e-05,False
uniform,162,bezier_nm,10.177888090023771,mse,2.318420047603838e-05,False
uniform,163,bezier_mle,0.0004171819891780615,nll,1942.1500476067595,False
uniform,163,gen_beta_mle,0.03371274401433766,nll,1942.7395572174373,False
uniform,163,johnson_mle,0.030439416994340718,nll,2102.24362710503,False
uniform,163,bezier_pgd,0.0007711219950579107,mse,5.003370207410143e-05,False
uniform,163,bezier_ipopt,2.5092882640310563,mse,1.9370463817449033e-05,False
uniform,163,bezier_nm,9.918709633988328,mse,5.040188058966348e-05,False
uniform,164,bezier_mle,0.00047015800373628736,nll,2118.220699764393,False
uniform,164,gen_beta_mle,0.02536361903185025,nll,2117.889706597317,False
uniform,164,johnson_mle,0.04468770697712898,nll,2306.676917467279,False
uniform,164,bezier_pgd,0.0009083659970201552,mse,1.4789908120544475e-05,False
uniform,164,bezier_ipopt,1.8813229050138034,mse,8.617730518357019e-06,False
uniform,164,bezier_nm,9.985382893995848,mse,2.7068657221592062e-05,False
uniform,165,bezier_mle,0.00042688800022006035,nll,1368.037532823527,False
uniform,165,gen_beta_mle,0.008800969982985407,nll,1369.291761974189,False
uniform,165,johnson_mle,0.034518318017944694,nll,1516.7833569796903,False
uniform,165,bezier_pgd,0.0007366210338659585,mse,1.826541584727717e-05,False
uniform,165,bezier_ipopt,3.9702247219975106,mse,9.579548428475735e-06,False
uniform,165,bezier_nm,9.233985182014294,mse,2.7824524301499314e-05,False
uniform,166,bezier_mle,0.0006419429555535316,nll,1023.3299095065681,False
uniform,166,gen_beta_mle,0.02784332900773734,nll,1024.4301700216033,False
uniform,166,johnson_mle,0.06224953004857525,nll,1184.7366166125973,False
uniform,166,bezier_pgd,0.0011066040024161339,mse,1.5298953879547972e-05,False
uniform,166,bezier_ipopt,1.8880274890107103,mse,1.0101639545238605e-05,False
uniform,166,bezier_nm,10.702906732971314,mse,1.625917434131432e-05,False
uniform,167,bezier_mle,0.0004581150133162737,nll,2711.4838042300175,False
uniform,167,gen_beta_mle,0.03252417600015178,nll,2710.1763427124533,False
uniform,167,johnson_mle,0.04070976795628667,nll,2897.8266193820737,False
uniform,167,bezier_pgd,0.0010454559815116227,mse,2.1707179512200326e-05,False
uniform,167,bezier_ipopt,1.584931213001255,mse,8.748797892114043e-06,False
uniform,167,bezier_nm,10.26975987298647,mse,1.9222865023595457e-05,False
uniform,168,bezier_mle,0.0005949020269326866,nll,2891.9187754382515,False
uniform,168,gen_beta_mle,0.031001609982922673,nll,2895.365102841087,False
uniform,168,johnson_mle,0.06147478800266981,nll,3082.684485924165,False
uniform,168,bezier_pgd,0.0010192419867962599,mse,1.611175098043769e-05,False
uniform,168,bezier_ipopt,1.655463785980828,mse,1.4874211201102985e-05,False
uniform,168,bezier_nm,10.137797240982763,mse,1.6497924488117385e-05,False
uniform,169,bezier_mle,0.00041682698065415025,nll,2866.934190508253,False
uniform,169,gen_beta_mle,0.03281648497795686,nll,2868.308868132788,False
uniform,169,johnson_mle,0.03839163400698453,nll,3051.8782462798345,False
uniform,169,bezier_pgd,0.0007674600346945226,mse,2.265828032574929e-05,False
uniform,169,bezier_ipopt,3.553935731004458,mse,1.1282552261743269e-05,False
uniform,169,bezier_nm,10.476257920032367,mse,2.0087717695348158e-05,False
uniform,170,bezier_mle,0.0004424559883773327,nll,1959.8936297745927,False
uniform,170,gen_beta_mle,0.018514305003918707,nll,1960.3660519627006,False
uniform,170,johnson_mle,0.03276209899922833,nll,2132.8263520400305,False
uniform,170,bezier_pgd,0.0007464680238626897,mse,1.6265078456225126e-05,False
uniform,170,bezier_ipopt,2.7473018540185876,mse,7.955865625208654e-06,False
uniform,170,bezier_nm,9.833885475003626,mse,1.5817699780509392e-05,False
uniform,171,bezier_mle,0.0004391120164655149,nll,2229.5370094453906,False
uniform,171,gen_beta_mle,0.019208305049687624,nll,2228.3832671990504,False
uniform,171,johnson_mle,0.03630988497752696,nll,2425.2589980662124,False
uniform,171,bezier_pgd,0.0008971079951152205,mse,2.5221351534959367e-05,False
uniform,171,bezier_ipopt,1.664984397997614,mse,9.68737287789043e-06,False
uniform,171,bezier_nm,10.339796107029542,mse,2.4696468463232292e-05,False
uniform,172,bezier_mle,0.00045909301843494177,nll,297.34229739317857,False
uniform,172,gen_beta_mle,0.03219480696134269,nll,298.87072869595863,False
uniform,172,johnson_mle,0.03631113900337368,nll,486.35080045679445,False
uniform,172,bezier_pgd,0.0008745230152271688,mse,2.538116750708638e-05,False
uniform,172,bezier_ipopt,1.9027385499794036,mse,9.040707397626651e-06,False
uniform,172,bezier_nm,10.244867612957023,mse,4.129126901540526e-05,False
uniform,173,bezier_mle,0.0004443919751793146,nll,1960.559093622036,False
uniform,173,gen_beta_mle,0.02506947098299861,nll,1958.6839100271195,False
uniform,173,johnson_mle,0.03614880098029971,nll,2140.9238419528065,False
uniform,173,bezier_pgd,0.0007774400291964412,mse,2.6575065575402075e-05,False
uniform,173,bezier_ipopt,2.860010320029687,mse,2.210477553973536e-05,False
uniform,173,bezier_nm,10.420121534029022,mse,2.9015492781582754e-05,False
uniform,174,bezier_mle,0.0004644090076908469,nll,2742.0305833287184,False
uniform,174,gen_beta_mle,0.020426947972737253,nll,2742.785939374887,False
uniform,174,johnson_mle,0.03414586297003552,nll,2900.7150220510657,False
uniform,174,bezier_pgd,0.000732847023755312,mse,3.6924987546484794e-05,False
uniform,174,bezier_ipopt,8.70940963603789,mse,1.5093669760263916e-05,False
uniform,174,bezier_nm,11.653868192981463,mse,3.543297360013767e-05,False
uniform,175,bezier_mle,0.0008301629568450153,nll,1896.041023499173,False
uniform,175,gen_beta_mle,0.024584596045315266,nll,1897.1016203642075,False
uniform,175,johnson_mle,0.03388431604253128,nll,2067.867970847974,False
uniform,175,bezier_pgd,0.001060469017829746,mse,2.252942843004688e-05,False
uniform,175,bezier_ipopt,2.0143691019620746,mse,1.121604426220933e-05,False
uniform,175,bezier_nm,10.62532943097176,mse,2.2347148696156877e-05,False
uniform,176,bezier_mle,0.000651986978482455,nll,2632.083863547413,False
uniform,176,gen_beta_mle,0.037117740022949874,nll,2631.9676546559986,False
uniform,176,johnson_mle,0.03511622600490227,nll,2817.448974411601,False
uniform,176,bezier_pgd,0.0007941040094010532,mse,1.8153266224348655e-05,False
uniform,176,bezier_ipopt,3.2381625310517848,mse,1.2326402363443343e-05,False
uniform,176,bezier_nm,10.679820979014039,mse,1.734317880196498e-05,False
uniform,177,bezier_mle,0.0004407410160638392,nll,2360.5728711012925,False
uniform,177,gen_beta_mle,0.02182552800513804,nll,2359.673229805763,False
uniform,177,johnson_mle,0.03761066996958107,nll,2552.0133410939557,False
uniform,177,bezier_pgd,0.0008793690358288586,mse,1.1804449508712254e-05,False
uniform,177,bezier_ipopt,1.7424398690345697,mse,7.028915564151772e-06,False
uniform,177,bezier_nm,10.709648712014314,mse,1.2430265068851967e-05,False
uniform,178,bezier_mle,0.0004934949683956802,nll,2294.0700887730786,False
uniform,178,gen_beta_mle,0.020404568989761174,nll,2294.6533954951556,False
uniform,178,johnson_mle,0.0382133909733966,nll,2465.6541315980385,False
uniform,178,bezier_pgd,0.0008480469696223736,mse,1.5492115296541232e-05,False
uniform,178,bezier_ipopt,1.7343504339805804,mse,8.868895503720579e-06,False
uniform,178,bezier_nm,11.743209861044306,mse,1.6332867998056127e-05,False
uniform,179,bezier_mle,0.00047160801477730274,nll,2329.114065435565,False
uniform,179,gen_beta_mle,0.024069249047897756,nll,2330.3079081394,False
uniform,179,johnson_mle,0.041003225021995604,nll,2518.2736658878644,False
uniform,179,bezier_pgd,0.000904620043002069,mse,2.000688085066924e-05,False
uniform,179,bezier_ipopt,2.5358009330229834,mse,8.562758128992834e-06,False
uniform,179,bezier_nm,10.971918861963786,mse,2.0720165624319372e-05,False
uniform,180,bezier_mle,0.00041023798985406756,nll,1799.8081919793988,False
uniform,180,gen_beta_mle,0.03128633397864178,nll,1800.0815373222763,False
uniform,180,johnson_mle,0.021377248980570585,nll,1976.6958557828134,False
uniform,180,bezier_pgd,0.0007966490229591727,mse,3.441088132421583e-05,False
uniform,180,bezier_ipopt,3.2442377480329014,mse,1.37623942809852e-05,False
uniform,180,bezier_nm,10.29209063097369,mse,3.615846439743173e-05,False
uniform,181,bezier_mle,0.0004786580102518201,nll,2462.073943048793,False
uniform,181,gen_beta_mle,0.02582203398924321,nll,2513.9491241493265,False
uniform,181,johnson_mle,0.02862418000586331,nll,2653.5173727125666,False
uniform,181,bezier_pgd,0.000805043033324182,mse,4.372497297136509e-05,False
uniform,181,bezier_ipopt,2.4769016810460016,mse,1.0377190645435767e-05,False
uniform,181,bezier_nm,9.80451865302166,mse,4.1943564143843214e-05,False
uniform,182,bezier_mle,0.0004295230028219521,nll,2872.6309689237905,False
uniform,182,gen_beta_mle,0.009066560945939273,nll,2929.8705416104003,False
uniform,182,johnson_mle,0.03653820097679272,nll,3064.085216249225,False
uniform,182,bezier_pgd,0.0009121629991568625,mse,2.864921916404496e-05,False
uniform,182,bezier_ipopt,2.6392542379908264,mse,1.5833637100849123e-05,False
uniform,182,bezier_nm,10.805402802012395,mse,2.4417698900218965e-05,False
uniform,183,bezier_mle,0.0004325519548729062,nll,2597.8391684549015,False
uniform,183,gen_beta_mle,0.008945406996645033,nll,2648.3090228295287,False
uniform,183,johnson_mle,0.033280245028436184,nll,2784.263943976283,False
uniform,183,bezier_pgd,0.000779859023168683,mse,1.995603715125595e-05,False
uniform,183,bezier_ipopt,3.807738075964153,mse,7.343598845666686e-06,False
uniform,183,bezier_nm,10.812638034985866,mse,2.0358113644693886e-05,False
uniform,184,bezier_mle,0.00048621499445289373,nll,2677.148649064149,False
uniform,184,gen_beta_mle,0.03376827604370192,nll,2680.4445906977608,False
uniform,184,johnson_mle,0.06275332596851513,nll,2851.2913776275595,False
uniform,184,bezier_pgd,0.0010205690050497651,mse,3.9785990554138056e-05,False
uniform,184,bezier_ipopt,3.941488782991655,mse,1.934423149087173e-05,False
uniform,184,bezier_nm,10.512108995986637,mse,4.4773872178755745e-05,False
uniform,185,bezier_mle,0.0004500369541347027,nll,2945.4386317621784,False
uniform,185,gen_beta_mle,0.009894112008623779,nll,2946.1496055412726,False
uniform,185,johnson_mle,0.03472159698139876,nll,3106.426069294626,False
uniform,185,bezier_pgd,0.0009622790385037661,mse,3.5224122845579494e-05,False
uniform,185,bezier_ipopt,2.7965456289821304,mse,7.139960952529891e-06,False
uniform,185,bezier_nm,9.985807451012079,mse,3.018318744549358e-05,False
uniform,186,bezier_mle,0.00045419897651299834,nll,1927.4319462931228,False
uniform,186,gen_beta_mle,0.009642430988606066,nll,1928.2231010345968,False
uniform,186,johnson_mle,0.03350090404273942,nll,2085.0401996281525,False
uniform,186,bezier_pgd,0.0007791779935359955,mse,2.229223783704288e-05,False
uniform,186,bezier_ipopt,2.072897002042737,mse,1.2360012211413235e-05,False
uniform,186,bezier_nm,10.29594870400615,mse,2.1530749821789134e-05,False
uniform,187,bezier_mle,0.00048080598935484886,nll,880.0965554203458,False
uniform,187,gen_beta_mle,0.018898459034971893,nll,877.9456351319957,False
uniform,187,johnson_mle,0.03880007000407204,nll,1080.122306318984,False
uniform,187,bezier_pgd,0.0008454099879600108,mse,2.3632121821484727e-05,False
uniform,187,bezier_ipopt,4.609609518956859,mse,8.933928839267835e-06,False
uniform,187,bezier_nm,9.911458862014115,mse,2.71532993094589e-05,False
uniform,188,bezier_mle,0.00044082000385969877,nll,2973.5287067164422,False
uniform,188,gen_beta_mle,0.01812855200842023,nll,3021.18163789943,False
uniform,188,johnson_mle,0.029801436990965158,nll,3173.774241473978,False
uniform,188,bezier_pgd,0.0009173580328933895,mse,1.2098438337832835e-05,False
uniform,188,bezier_ipopt,1.749413967016153,mse,8.3027140059519e-06,False
uniform,188,bezier_nm,10.79984560603043,mse,1.0846949190396791e-05,False
uniform,189,bezier_mle,0.0004588610026985407,nll,1760.816708257083,False
uniform,189,gen_beta_mle,0.011064569000154734,nll,1761.5404552750483,False
uniform,189,johnson_mle,0.035815549024846405,nll,1917.5953206962754,False
uniform,189,bezier_pgd,0.0011467590229585767,mse,1.5038173383929893e-05,False
uniform,189,bezier_ipopt,1.9688993460149504,mse,6.087995939137967e-06,False
uniform,189,bezier_nm,10.112394094991032,mse,1.4848340370688812e-05,False
uniform,190,bezier_mle,0.00083578797057271,nll,2890.853574739991,False
uniform,190,gen_beta_mle,0.04110054095508531,nll,2891.2612623020154,False
uniform,190,johnson_mle,0.06804070598445833,nll,3067.400804227607,False
uniform,190,bezier_pgd,0.0008339449996128678,mse,2.3926374240427748e-05,False
uniform,190,bezier_ipopt,4.419087020971347,mse,1.072001608055956e-05,False
uniform,190,bezier_nm,9.122851643012837,mse,2.3366425929890204e-05,False
uniform,191,bezier_mle,0.000707325991243124,nll,1796.2087053011794,False
uniform,191,gen_beta_mle,0.03777946997433901,nll,1796.2076446650308,False
uniform,191,johnson_mle,0.03735579998465255,nll,1966.9944155323014,False
uniform,191,bezier_pgd,0.0008749180124141276,mse,2.131614601828478e-05,False
uniform,191,bezier_ipopt,2.8171656660269946,mse,9.663896017960742e-06,False
uniform,191,bezier_nm,8.299588030960876,mse,2.4108505937745248e-05,False
uniform,192,bezier_mle,0.0004564860137179494,nll,2893.608314025629,False
uniform,192,gen_beta_mle,0.029702676984015852,nll,2893.02018870573,False
uniform,192,johnson_mle,0.03613301197765395,nll,3061.954378576692,False
uniform,192,bezier_pgd,0.0007934459717944264,mse,2.373687998100522e-05,False
uniform,192,bezier_ipopt,1.730873843014706,mse,2.26518604103416e-05,False
uniform,192,bezier_nm,9.915999289019965,mse,2.4361407343572263e-05,False
uniform,193,bezier_mle,0.0006642969674430788,nll,2690.1859830588483,False
uniform,193,gen_beta_mle,0.01789018901763484,nll,2753.360430019543,False
uniform,193,johnson_mle,0.06324528198456392,nll,2875.9666047221986,False
uniform,193,bezier_pgd,0.0014053869526833296,mse,1.629706027577626e-05,False
uniform,193,bezier_ipopt,2.329748128016945,mse,1.0771247878743743e-05,False
uniform,193,bezier_nm,9.602543034008704,mse,1.41052669783718e-05,False
uniform,194,bezier_mle,0.0004848489770665765,nll,2339.2662855009967,False
uniform,194,gen_beta_mle,0.020345534023363143,nll,2343.614819241231,False
uniform,194,johnson_mle,0.03509516001213342,nll,2554.438871257964,False
uniform,194,bezier_pgd,0.0009583699866198003,mse,2.0632588534031756e-05,False
uniform,194,bezier_ipopt,2.120034662017133,mse,1.0314098476530058e-05,False
uniform,194,bezier_nm,10.410622727009468,mse,2.4960450051934547e-05,False
uniform,195,bezier_mle,0.0004685139865614474,nll,2854.1550399169437,False
uniform,195,gen_beta_mle,0.019353452022187412,nll,2914.3512409711448,False
